name,description,signature,threat_score,color,background_color,link,CVE,CVSS,,
Cybrotech CyBroHttpServer 1.0.3 - Cross-Site Scripting,the injected script (alert('xss');) would execute within the context of the victim's browser,\/<script>alert\('xss'\);<\/script>,5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-16134,2018-16134,6.1,,
5.10.6 - Persistent Cross-Site Scripting,"An attacker can supply crafted input in the form of an attached file name, leading to exploitable XSS.",<\s*script[^>]*>[^<]*alert\(1\)[^<]*<\/script>,8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2016-6283,2016-6283,6.1,,
1.2.4 - Cross-Site Scripting,inject a persistent XSS payload into the NewStatPress plugin in WordPress,"""><script>alert\(document\.cookie\);<\/script>",5,#00000A,#ff00004a,N/A,N/A,N/A,,
Apple WebKit / Safari ,The specific payload injected includes the creation of an iframe (window.g) with a javascript: URL and subsequent manipulation of an XML document to introduce further script execution.,<script>[\s\S]*?\.appendChild\(document\.createElement\('iframe'\)\);[\s\S]*?\.src\s*=\s*'javascript:.*?';[\s\S]*?<\/script>,5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-2479,2017-2479,6.5,,
Apple WebKit / Safari,"The attack involves manipulating the src attribute of an iframe, allowing the execution of JavaScript code in a different origin ",iframe\.src\s*=\s*'javascript:[^']*alert\(location\)';[\s\S]*?\.createElement\('a'\)\.href\s*=\s*'https:\/\/[^']*\/';[\s\S]*?\.click\(\);,7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-2480,2017-2480,6.5,,
 Universal Cross-Site Scripting,The vulnerability allows an attacker to bypass frame restrictions by exploiting inconsistencies in the DOM tree state after certain operations.,"parserInsertBefore\([^,]+,\s*[\w\d_]+[^\n]*\n[^\n]*parserRemoveChild\([^,]+,\s*[\w\d_]+[^\n]*\n[^\n]*insertBeforeCommon\([^,]+,\s*[\w\d_]+\)",8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-2508,2017-2508,6.1,,
GLPI 0.90.4 - SQL Injection,execute arbitrary SQL commands by ,SET\s+NAMES.*\$dbenc\s*=\s*'big5'.*\./config/config_db\.php.*\./inc/dbmysql\.class\.php.*CVE-2016-7508,8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2016-7508,2016-7508,7.5,,
Classifieds Script 1.0 - SQL Injection,inject SQL commands through specific parameters in the web application.,"\/listings\.php\?catid=-1\+\+\/\*!08888UNION\*\/\(\(\/\*!08888Select\*\/\+export_set\(5,@:=0,\(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!08888table_name\*\/,0x3c6c693e,2\),\/\*!08888column_name\*\/,0xa3a,2\)\),@,2\)\)\)\)\-\-+\n\/ads-details\.php\?ID=-265\+\+\/\*!08888UNION\*\/\(\(\/\*!08888SELECT\*\/\(1\),CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(\/\*!08888Select\*\/\+export_set\(5,@:=0,\(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!08888table_name\*\/,0x3c6c693e,2\),\/\*!08888column_name\*\/,0xa3a,2\)\),@,2\)\)\)\)\(\(4\),\(5\),\(6\),\(7\),\(8\),\(9\),\(10\),\(11\),\(12\),\(13\),\(14\),\(15\),\(16\),\(17\),\(18\),\(19\),\(20\),\(21\),\(22\),\(23\),\(24\),\(25\),\(26\)\)\)\)\-\-+\n",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17111,2017-17111,9.8,,
 1.0 - 'keywords' SQL Injection,inject sql commands,"action=""http:\/\/server\/question\/"".*<input id=""keywords"" name=""keywords"" value=""1'and \(select 1 from \(select count\(\*\),concat\(\(select\(select concat\(cast\(database\(\) as char\),0x7e,0x494853414e2053454e43414e\)\) from information_schema.tables where table_schema=database\(\) limit 0,1\),floor\(rand\(0\)\*2\)\)x from information_schema.tables group by x\)a\) AND ''='"" type=""text"".*<button type=""s",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17590,2017-17590,9.8,,
1.0 - 'cat' / 'sc' SQL Injection,SQL injection vulnerabilities in two different PHP files ,"\/browse-category\.php\?cat=-[a-f0-9]+'\+\+\/\*!22222UNION\*\/\(\/\*!22222SELECT\*\/\(1\),CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(3-4\)\)\-\-\+\/-",9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17589,2017-17589,9.8,,
2.7.2 - 'pid' SQL Injection,inject arbitrary SQL commands through the pid parameter,"\/single-cause\.php\?pid=-\d+'\+\+UNION\(SELECT\(1\),\(2\),\(3\),\(4-51\),CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(15-50\)\)\-\-\+",7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17591,2017-17591,9.8,,
2.0.5 - 'cat_id' SQL Injection,inject arbitrary SQL commands through the cat_id parameter,"\/search\.php\?cat_id=29'\s*UNION\(SELECT\(1\),\(2\),\(3\),\(4\),concat\(version\(\),0x7e494853414e2053454e43414e\),\((\d+),\)++--\s*-",9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17592,2017-17592,9.8,,
PHP Script 1.0 - 'id' SQL Injection,inject arbitrary SQL commands through the id parameter,"\/domain\.php\?id=14'\+\+\/\*!11111UNION\*\/\(\/\*!11111SELECT\*\/\+0x283129,\/\*!50000CONCAT_WS\*\/\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),0x283329,\/\*!08888Select\*\/\+export_set\(5,@:=0,(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!08888table_name\*\/,0x3c6c693e,2\),\/\*!08888column_name\*\/,0xa3a,2\)\),@,2\),0x283529-0x28313229\)\-\-+\s*-",8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17594,2017-17594,9.8,,
1.0 - 'fl_orig' / 'fl_dest' SQL Injection,retrieve sensitive information from the database using a UNION SELECT statement,"\/show-flight-result\.php\?.*fl_orig=27'\+\+UNION\(SELECT\(1-28\),\(SELECT\+GROUP_CONCAT\(table_name\+SEPARATOR\+0x3c62723e\)+FROM\+INFORMATION_SCHEMA\.TABLES\+WHERE\+TABLE_SCHEMA=DATABASE\(\)),\(25-28\)\)\-\-\+",8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17584,2017-17584,9.8,,
'Employer_Details.php?id' SQL Injection,extract information about tables in the current database,"\/Employer_Details\.php\?id=-3'\+\+UNION\(SELECT\(1-32\),\(SELECT\(@x\)FROM\(SELECT\(@x:=0x00\),\(@NR:=0\),(SELECT\(0\)FROM\(INFORMATION_SCHEMA\.TABLES\)WHERE\(TABLE_SCHEMA!=0x696e666f726d6174696f6e5f736368656d61\)AND\(0x00\)IN\(@x:=CONCAT\(@x,LPAD\(@NR:=@NR\+1,4,0x30\),0x3a20,table_name,0x3c62723e\)\)\)\)x\),(12-32)\)\-\-\+",6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17585,2017-17585,9.8,,
 'scat' / 'pid' SQL Injection,extract information about tables in the current database,\/subpage\.php\?scat=51'[^-]*--\+,8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17586,2017-17586,9.8,,
1.0 - SQL Injection,boolean-based blind SQL injection targeting the productid parameter in the URL,\/itechd\.php\?productid=[0-9]+' AND [0-9]+=[0-9]+,7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17581,2017-17581,9.8,,
'profile.php?u' SQL Injection,UNION-based SQL injection targeting,"\/profile\.php\?u=-[a-f0-9]+'\+\+UNION\+ALL\+SELECT\+1,\(SELECT\+GROUP_CONCAT\(table_name\+SEPARATOR\+0x3c62723e\)\+FROM\+INFORMATION_SCHEMA\.TABLES",6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17579,2017-17579,9.8,,
B2B Script,UNION-based payload to extract information from the database,"/product_details\.php\?id=-\d+'\+\+\/\*!13337UNION\*\/\+\/\*!13337SELECT\*\/\+1,2,CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17600,2017-17600,9.8,,
1.0 - 'cat' / 'sc' SQL Injection,UNION-based SQL injection technique to retrieve information from the database,"/browse-category\.php\?cat=-[a-f0-9]+'\+\/\*!50000UNION\*\/\+\/\*!50000SELECT\*\/\+1,CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\),3,4,5\+\-\-",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17576,2017-17576,9.8,,
3.1 - 'subcatid' / 'popcourseid' SQL Injection,SQL injection in the specified parameters subcatid  ,"\/courselist\.php\?subcatid=-[0-9]+'\+\+UNION\(SELECT\(1-39\),CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(21-39\)\)\+\-\-",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17599,2017-17599,9.8,,
3.1 - 'subcatid' / 'popcourseid' SQL Injection,SQL injection in the specified parameters popcourseid,"\/courselist\.php\?popcourseid=[0-9]'\+\+UNION\(SELECT\(1-39\),CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(21-39\)\)\+\-\-",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17599,2017-17599,9.8,,
1.0 - 'id' SQL Injection,involve complex SQL queries to manipulate the application's database,"\/item_details\.php\?id=-[0-9]'\+\+UNION\+ALL\+SELECT\+1,2,3,4,5,6,7,(\/\*!08888Select\*\/\+export_set\(5,@:=0,(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!08888table_name\*\/,0x3",6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17575,2017-17575,9.8,,
1.0 - 'id' SQL Injection,involve complex SQL queries to manipulate the application's database,"\/vendor_details\.php\?id=-[0-9]'\+\+UNION\+ALL\+SELECT\+1,2,3,(SELECT\+GROUP_CONCAT\(table_name\+SEPARATOR\+0x3c62723e\)+FROM\+INFORMATION_SCHEMA\.TABLES+WHERE\+TABLE_SCHEMA=DATABASE\(\)),5,6,7,8,9,10,11,12,13,14,15\+\-\-",9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17575,2017-17575,9.8,,
 2.1.3 - 'show_id' / 'pid' SQL Injection,injection vulnerabilities in the specified parameters show_id ,"\/tradeshow-list-detail\.php\?show_id=-[0-9]'\+\+UNION\+ALL\+SELECT\+1,(\/\*!11111Select\*\/\+export_set\(5,@:=0,(\/\*!11111select\*\/\+count\(\*\)\/\*!11111from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!11111table_name\*\/,0x3c6c693e,2\),\/\*!11111column",7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17602,2017-17602,9.8,,
 2.1.3 - 'show_id' / 'pid' SQL Injection,injection vulnerabilities in the specified parameters pid,"\/view-product\.php\?pid=-[0-9]'\+\+UNION\+ALL\+SELECT\+1,2,CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33\+\-\-",9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17602,2017-17602,9.8,,
'keywords' SQL Injection,injecting a UNION-based payload into the keywords parameter,"\/food\/"" method=""post"">\n<input name=""keywords"" id=""keywords"" type=""text"" value=""' UNION ALL SELECT 1,2,3,CONCAT\(0x494853414e2053454e43414e\),\(\/\*!08888Select\*\/\+export_set\(5,@:=0,\(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/",7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17582,2017-17582,9.8,,
 1.0 - 'f' / 's' / 'id' SQL Injection,injecting UNION-based payloads into the specified parameters,"/movie.php\?f=-[0-9]++UNION\(SELECT\(1\),(2),\(3\),\(4\),\(5\),\(6\),\(SELECT\+GROUP_CONCAT\(table_name\+SEPARATOR\+0x3c62723e\)+FROM\+INFORMATION_SCHEMA.TABLES+WHERE+TABLE_SCHEMA=DATABASE\(\)\),\(8\),\(9\),\(10\),\(11\),\(12\),\(13\),\(14\),\(15\),\(16\),\(17\),\(18\),\(19\),\(20\),\(21\),\(22\),\(23\),\(24\),\(25\),\(26\),\(27\),\(28\),\(29\),\(30\),\(31\),\(32\),\(33\),\(34\)\)\+--\+-",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17588,2017-17588,9.8,,
 1.0 - 'f' / 's' / 'id' SQL Injection,injecting UNION-based payloads into the specified parameters,"/tvshow.php\?s=-[0-9]++UNION\(SELECT\(1\),(2),\(SELECT\+GROUP_CONCAT\(table_name\+SEPARATOR\+0x3c62723e\)+FROM\+INFORMATION_SCHEMA.TABLES+WHERE+TABLE_SCHEMA=DATABASE\(\)\),\(4\),\(5\),\(6\),\(7\),\(8\),\(9\),\(10\),\(11\),\(12\),\(13\),\(14\),\(15\),\(16\),\(17\),\(18\)\)\+--\+-",9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17588,2017-17588,9.8,,
 1.0 - 'f' / 's' / 'id' SQL Injection,injecting UNION-based payloads into the specified parameters,"/show_misc_video.php\?id=-[0-9]++UNION\(SELECT\(1\),(\/\*!08888Select\*\/\+export_set\(5,@:=0,(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!08888table_name\*\/,0x3c6c693e,2\),\/\*!08888column_name\*\/,0xa3a,2\)\),@,2\)\),\(3\),\(4\),\(5\),\(6\),\(7\),\(8\)\)\+--\+-",7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17588,2017-17588,9.8,,
FS Amazon Clone 1.0 - SQL Injection,attack is targeting endpoint specified SQL injection payload,"\/p\/VerAyari\/-[\d]+'++UNION\(SELECT\(1\),\(2\),CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(4-16\)+--\+-",7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17572,2017-17572,9.8,,
Secure E-commerce Script 2.0.1 ,boolean-based blind SQL injection vulnerability,1' AND \d+=\d+ AND '[a-zA-Z0-9]+'='[a-zA-Z0-9]+,6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17629,2017-17629,9.8,,
Linkedin Clone 1.0 - 'grid' / 'fid' / 'id' SQL Injection,"It captures the key elements of the attack, such as the target URLs and the SQL injection payloads","\/search_item\.php\?search=s'++UNION\+ALL\+SELECT\+1,2,3,4,5,CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\),7,8,9,10,11,12,13,14--\+-",8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17580,2017-17580,9.8,,
Linkedin Clone 1.0 - 'grid' / 'fid' / 'id' SQL Injection,"It captures the key elements of the attack, such as the target URLs and the SQL injection payloads","\/general_item_details\.php\?id=-[0-9]++UNION\+ALL\+SELECT+\(\/\*!08888Select\*\/\+export_set\(5,@:=0,\(\/\*!08888select\*\/\+count\(\*\)\/\*!08888from\*\/\(information_schema\.columns\)where@:=export_set\(5,export_set\(5,@,\/\*!08888table_name\*\/,0x3c6c693e,2\),\/\*!08888column_name\*\/,0xa3a,2\)\),@,2\)\)--\+-",6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17580,2017-17580,9.8,,
Ebay Clone 1.0 - 'id' / 'sub_category_id' / 'category_id' SQL Injection,inject SQL commands into the jobType and jobFrequency parameters,\/searchJob\.php\?jobType=[^&]+&jobFrequency=[^&]+,7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17574,2017-17574,9.8,,
'latest_news_details.php?id' SQL Injection,The attack seems to involve manipulating the id parameter.,"/latest_news_details\.php\?id=-\d+'\s+\+\+UNION\+ALL\+SELECT\s*1,2,3,4,5,CONCAT_WS\(0x203a20,USER\(\),DATABASE\(\),VERSION\(\)\),\(\/*!08888Select\*/\s*export_set\(5,@:=0,\(\/*!08888select\*/\s*count\(\*\)\",5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17578,2017-17578,9.8,,
 'id' / 'sub_category_id' / 'category_id' SQL Injection,UNION-based SQL injection,/product\.php\?id=-\d+'\s*\+\+UNION\(([^)]+)\)--\+,6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17573,2017-17573,9.8,,
 'id' / 'sub_category_id' / 'category_id' SQL Injection,UNION-based SQL injection,/search\.php\?category_id=-\d+'\s*\+\+UNION\(([^)]+)\)--\+,6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17573,2017-17573,9.8,,
 'id' / 'sub_category_id' / 'category_id' SQL Injection,UNION-based SQL injection,/search\.php\?category_id=-\d+'\s*\+\+UNION\(([^)]+)\)--\+,7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17573,2017-17573,9.8,,
 1.0 - 'search' / 'id' SQL Injection,involves UNION-based SQL injection,/search_item\.php\?search=[^&']+',9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17577,2017-17577,9.8,,
 1.0 - 'search' / 'id' SQL Injection,manipulate the SQL query to extract information from the database,/general_item_details\.php\?id=-\d+'\s*\+\+UNION\(([^)]+)\)--\+,5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2017-17577,2017-17577,9.8,,
OpenProject 5.0.0 - 8.3.1 - SQL Injection,"SQL injection vulnerability in the web ""activities API""",\/api\/v3\/activities\/1\).*PG_SLEEP\(1\).*7777%3d7777,9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2019-11600,2019-11600,8.1,,
Event Locations 1.0.1 - 'id' SQL Injection,"The attacker aims to exploit a SQL injection vulnerability in the ""Event Locations""",/events_edit\.php\?id=%2d\d+.*%27.*%2f%2a.*%31%53%45%4c%45%43%54.*%2f%2a.*%76%65%72%73%69%6f%6e.*%2d%2d,5,#00000A,#ff00004a,N/A,N/A,N/A,,
Event Calendar 3.7.4 - 'id' SQL Injection,"SQL injection vulnerability in the ""Event Calendar"" ","/events_edit\.php\?id=%2d\d{1,10}%27.*%2f%2a.*SELEC.*%2a%2f.*%2c\d{1,10}--%20-",7,#00000A,#ff00004a,N/A,N/A,N/A,,
doitX 1.0 - 'search' SQL Injection,To manipulate the SQL query executed by the application,"/searchs\?search=%[0-9a-fA-F]{2,}%27.*%2f%2a.*UNION%20SELECT.*version%28%29.*%2d%2d.*&search_from=entries",7,#00000A,#ff00004a,N/A,N/A,N/A,,
Domoticz 4.10577 - Unauthenticated Remote Command Execution,This signature primarily targets the authentication bypass part of the exploit.,/\/json.htm\?type=command&param=logincheck&username=.+&password=.+&rememberme=true/,5,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2019-10678,2019-10678 2019-10664,9.8,,
IBM Identity Governance and Intelligence 5.2.3.2 / 5.2.4 - SQL Injection,Unauthenticated Remote SQL Injection,/survey/api/config\?userId=[\s\S]+(?:\%27|\')?(?:AND|OR)[\s\S]+(?:\%27|\')?[^\&]*,8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-1756,2018-1756,7.5,,
 (Authenticated) 'startdate' SQL Injection,exploit the SQL injection vulnerability in the Jorani Leave Management System.,/leaves\/validate[^\r\n]*\bstartdate=([\s\S]+?)'\b[^\r\n]*HTTP\/1\.1[^\r\n]*\bHost:[^\r\n]*\bReferer:[^\r\n]*\bCookie:[^\r\n]*\bcsrf_cookie_jorani=[^\r\n]*\bjorani_session=[^\r\n]*\bConnection:[^\r\n]*\bPOST\b[^\r\n]*\bContent-Type:[^\r\n]*\bX-Requested-With:[^\r\n]*\bContent-Length:[^\r\n]*/,6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-15918,2018-15918,5.4,,
Component Raffle Factory 3.5.2 - SQL Injection,exploit the SQL injection vulnerability in Component Raffle Factory,index\.php\?task=showSearchResults&option=com_rafflefactory&filter_order_Dir=([\s\S]+?)&filter_order=([\s\S]+?),9,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-17379,2018-17379,9.8,,
exploit the SQL injection vulnerability in Joomla! Component Raffle Factory,to exploit the SQL injection vulnerability in Super Cms Blog,authors_post\.php\?author=([\s\S]+?)&p_id=\d+,6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-17391,2018-17391,9.8,,
 Blind SQL Injection,exploit the time-based blind SQL injection,/plugins/tracker/\?tracker=\d+.*criteria%5B499%5D%5Bvalues%5D=[^&]+\(select\(0\)from\(select\(sleep\(3\)\)\)a\)\/**\/,6,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-7538,2018-7538,9.8,,
Nagios XI  Chained Remote Root,allowing the attacker to manipulate SQL queries.,"\/nagiosql\/admin\/settings\.php.*txtDBuser=root.*txtDBpass=nagiosxi.*\/nagiosql\/admin\/helpedit\.php.*UNION SELECT CONCAT\('START_API:',api_key,':END_API'.*\/nagiosxi\/api\/v1\/system\/user\?.*apikey=[A-Za-z0-9_]+&pretty=1.*\/nagiosxi\/login.php.*\/nagiosxi\/index\.php.*\/nagiosxi\/backend\/index\.php.*\/nagiosxi\/backend\/index\.php\?cmd=submitcommand",8,#00000A,#ff00004a,https://www.tenable.com/cve/CVE-2018-8736,2018-8736 2018-8735 2018-8734 2018-8733,8.8,,
ERP/CRM 7.0.0 - (Authenticated) SQL Injection,exploit SQL injection by injecting a UNION SELECT statement.,/dolibarr/adherents/list\.php.*statut=%31%29%20%75%6e%69%6f%6e%20%73%65%6c%65%63%74%20%30%2c%31%2c%32%2c%76%65%72%73%69%6f%6e%28%29%2c%34%2c%35%2c%36%2c%37%2c%38%2c%39%2c%31%30%2c%31%31%2c%31%32%2c%31%33%2c%31%34%2c%31%35%2c%31%36%2c%31%37%2c%31%38%2c%,8,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-10094,2018-10094,9.8,,
SQL Injection / Path Traversal / Upload Bypass," an attacker can traverse the directory structure, by modifying the filename parameter ",\/download\.php.*q=.*base64_encoded_payload.*,7,#00000A,#ff00004a,https://nvd.nist.gov/vuln/detail/CVE-2018-6411,2018-6411 2018-6410 2018-6409,5.3,,
